bill_id,people_id,position
1904799,22948,10
1904799,23099,23
1904799,23128,70
1904799,23137,29
1904799,23155,42
1904799,23202,2
1904799,23203,3
1904799,23204,5
1904799,23205,17
1904799,23206,19
1904799,23207,21
1904799,23208,31
1904799,23209,32
1904799,23210,34
1904799,23211,50
1904799,23212,14
1904799,23213,39
1904799,23214,46
1904799,23215,47
1904799,23216,48
1904799,23217,51
1904799,23219,58
1904799,23220,62
1904799,23221,45
1904799,23222,64
1904799,23223,66
1904799,23224,71
1904799,23906,67
1904799,25331,1
1904799,25332,13
1904799,25333,15
1904799,25335,72
1904799,25336,26
1904799,25337,35
1904799,25338,41
1904799,25339,28
1904799,25340,30
1904799,25341,37
1904799,25342,40
1904799,25343,49
1904799,25344,55
1904799,25345,16
1904799,25346,43
1904799,25347,57
1904799,25348,59
1904799,25349,60
1904799,25350,61
1904799,25351,63
1904799,25352,65
1904799,25359,20
1904800,18068,1
1904800,19733,2
1904801,19728,1
1904801,25357,2
1904802,19728,1
1904802,23203,2
1904803,1551,9
1904803,16293,8
1904803,19733,11
1904803,21440,4
1904803,21720,1
1904803,21728,10
1904803,23203,2
1904803,23206,5
1904803,23219,12
1904803,23225,3
1904803,23231,13
1904803,23906,14
1904803,25337,7
1904803,25339,6
1904804,21374,1
1908085,19658,1
1908086,19658,1
1908087,19658,1
1908088,19658,1
1908089,19658,1
1908090,19658,1
1908091,19658,1
1908092,19658,1
1908093,19658,1
1908094,19658,1
1908095,19658,1
1908096,19658,1
1908097,19658,1
1908098,19658,1
1908099,19658,1
1908100,19658,1
1908101,19396,1
1908102,19658,1
1908103,19396,1
1908104,19396,1
1908105,19396,1
1908106,19396,1
1908107,19658,1
1908108,19396,1
1908109,19396,1
1908110,19658,1
1908111,19658,1
1908112,19396,1
1908113,19396,1
1908114,19396,1
1908115,19396,1
1908116,19396,1
1908117,19396,1
1908118,19658,1
1908119,19396,1
1908120,19658,1
1908121,19396,1
1908122,19396,1
1908123,19396,1
1908124,19396,1
1908125,19396,1
1908126,19396,1
1908127,19396,1
1908128,19396,1
1908129,19396,1
1908130,19396,1
1908131,19396,1
1908132,19396,1
1908133,19396,1
1908134,19396,1
1908135,19658,1
1908136,19396,1
1908137,19658,1
1908138,19396,1
1908139,19396,1
1908140,19396,1
1908141,19396,1
1908142,19396,1
1908143,19396,1
1908144,19396,1
1908145,19396,1
1908146,19396,1
1908147,19396,1
1908148,19658,1
1908149,19658,1
1908150,19658,1
1908151,19658,1
1908152,19658,1
1908153,19658,1
1908154,19658,1
1908155,19658,1
1908156,19658,1
1908157,19658,1
1908158,19658,1
1908159,19658,1
1908160,19658,1
1908161,19658,1
1908162,19658,1
1908163,19658,1
1908164,19658,1
1908165,19658,1
1908166,19658,1
1908167,19658,1
1908168,19658,1
1908169,19658,1
1908170,19658,1
1908171,19658,1
1908172,19658,1
1908173,19658,1
1908174,19658,1
1908175,19658,1
1908176,19658,1
1908177,19658,1
1908178,19658,1
1908179,19658,1
1908180,19658,1
1908181,19658,1
1908182,19658,1
1908183,19658,1
1908184,19658,1
1908185,19658,1
1908186,19658,1
1908187,19658,1
1908188,19658,1
1908189,19658,1
1908190,19658,1
1908191,19658,1
1908192,19658,1
1908193,19658,1
1908194,19658,1
1908195,19658,1
1908196,19658,1
1908197,19658,1
1908198,19658,1
1908199,19658,1
1908200,19658,1
1908201,19658,1
1908202,19658,1
1908203,19658,1
1908204,19658,1
1908205,23210,1
1908205,23228,2
1908206,18078,3
1908206,19720,1
1908206,19733,12
1908206,21718,6
1908206,22932,4
1908206,23099,8
1908206,23206,7
1908206,23212,5
1908206,23215,11
1908206,23218,13
1908206,23220,15
1908206,23223,2
1908206,23906,16
1908206,25339,9
1908206,25346,10
1908206,25350,14
1908207,19716,1
1908208,23222,1
1908209,14116,7
1908209,14118,55
1908209,16287,35
1908209,16288,37
1908209,16291,42
1908209,16293,44
1908209,18065,5
1908209,18066,26
1908209,18067,11
1908209,18069,33
1908209,18073,18
1908209,18078,19
1908209,19459,15
1908209,19658,34
1908209,19716,16
1908209,19717,20
1908209,19719,54
1908209,19720,56
1908209,19721,58
1908209,19723,71
1908209,21717,17
1908209,21718,28
1908209,21719,6
1908209,21723,70
1908209,22932,22
1908209,22948,21
1908209,23099,1
1908209,23128,72
1908209,23137,39
1908209,23152,14
1908209,23155,48
1908209,23202,10
1908209,23203,13
1908209,23204,2
1908209,23205,27
1908209,23206,30
1908209,23207,32
1908209,23208,40
1908209,23209,41
1908209,23211,53
1908209,23212,23
1908209,23213,45
1908209,23214,50
1908209,23215,51
1908209,23216,52
1908209,23219,60
1908209,23220,64
1908209,23221,8
1908209,23222,66
1908209,23223,68
1908209,23224,73
1908209,23906,69
1908209,25331,12
1908209,25332,3
1908209,25333,24
1908209,25334,29
1908209,25335,74
1908209,25336,36
1908209,25338,47
1908209,25339,38
1908209,25340,4
1908209,25341,43
1908209,25342,46
1908209,25343,9
1908209,25344,57
1908209,25345,25
1908209,25346,49
1908209,25347,59
1908209,25348,61
1908209,25349,62
1908209,25350,63
1908209,25351,65
1908209,25352,67
1908209,25359,31
1908210,18070,3
1908210,23229,1
1908210,25355,2
1908211,23229,1
1908212,18068,1
1908212,18079,3
1908212,21719,6
1908212,21723,11
1908212,21726,5
1908212,23210,4
1908212,23224,12
1908212,23229,8
1908212,25338,7
1908212,25350,10
1908212,25354,2
1908212,25356,9
1908213,21720,1
1908214,18068,2
1908214,19658,1
1909884,23215,1
1909885,22948,1
1909885,23228,2
1909886,22948,1
1909887,1603,18
1909887,16291,5
1909887,18073,10
1909887,22654,2
1909887,22932,3
1909887,23152,1
1909887,23202,9
1909887,23205,11
1909887,23214,13
1909887,23217,14
1909887,23219,6
1909887,23224,8
1909887,25340,4
1909887,25344,15
1909887,25348,7
1909887,25349,16
1909887,25351,17
1909887,25359,12
1909888,14116,47
1909888,14118,2
1909888,16287,27
1909888,16288,29
1909888,16291,35
1909888,16293,40
1909888,18065,38
1909888,18066,18
1909888,18067,4
1909888,18073,10
1909888,18078,11
1909888,19658,26
1909888,19716,8
1909888,19717,12
1909888,19719,55
1909888,19720,56
1909888,19721,58
1909888,19723,72
1909888,21717,9
1909888,21718,20
1909888,21719,41
1909888,21723,71
1909888,22654,14
1909888,22932,13
1909888,23099,25
1909888,23128,73
1909888,23137,31
1909888,23152,7
1909888,23155,45
1909888,23202,3
1909888,23203,6
1909888,23205,19
1909888,23206,22
1909888,23208,33
1909888,23209,34
1909888,23210,36
1909888,23211,53
1909888,23212,15
1909888,23213,42
1909888,23214,49
1909888,23215,50
1909888,23216,51
1909888,23217,54
1909888,23218,60
1909888,23219,61
1909888,23220,65
1909888,23221,48
1909888,23222,67
1909888,23223,69
1909888,23224,74
1909888,23906,70
1909888,25331,5
1909888,25332,1
1909888,25333,16
1909888,25334,21
1909888,25335,75
1909888,25336,28
1909888,25337,37
1909888,25338,44
1909888,25339,30
1909888,25340,32
1909888,25341,39
1909888,25342,43
1909888,25343,52
1909888,25344,57
1909888,25345,17
1909888,25346,46
1909888,25347,59
1909888,25348,62
1909888,25349,63
1909888,25350,64
1909888,25351,66
1909888,25352,68
1909888,25359,23
1909888,26421,24
1909889,21725,1
1909890,22948,2
1909890,23228,1
1909891,18068,2
1909891,22948,3
1909891,23137,4
1909891,25351,6
1909891,25353,1
1909891,25357,5
1909892,11611,1
1909893,1551,58
1909893,11611,1
1909893,14118,67
1909893,16221,47
1909893,16287,35
1909893,16288,37
1909893,16291,44
1909893,16293,50
1909893,18063,25
1909893,18065,48
1909893,18066,24
1909893,18067,3
1909893,18068,88
1909893,18069,32
1909893,18072,38
1909893,18073,13
1909893,18075,51
1909893,18078,15
1909893,19459,8
1909893,19658,34
1909893,19716,11
1909893,19717,16
1909893,19719,66
1909893,19720,68
1909893,19721,70
1909893,19723,87
1909893,19733,72
1909893,21440,27
1909893,21717,12
1909893,21718,28
1909893,21720,76
1909893,21723,86
1909893,21728,59
1909893,22932,18
1909893,22948,17
1909893,23099,33
1909893,23128,89
1909893,23137,40
1909893,23152,7
1909893,23155,55
1909893,23202,2
1909893,23203,5
1909893,23205,26
1909893,23206,30
1909893,23208,42
1909893,23209,43
1909893,23210,45
1909893,23211,64
1909893,23212,21
1909893,23213,52
1909893,23214,60
1909893,23215,61
1909893,23216,62
1909893,23217,65
1909893,23218,73
1909893,23219,74
1909893,23220,79
1909893,23221,57
1909893,23222,81
1909893,23223,83
1909893,23224,90
1909893,23225,6
1909893,23226,10
1909893,23227,14
1909893,23906,85
1909893,25331,4
1909893,25332,20
1909893,25333,22
1909893,25334,29
1909893,25335,91
1909893,25336,36
1909893,25337,46
1909893,25338,54
1909893,25339,39
1909893,25340,41
1909893,25341,49
1909893,25342,53
1909893,25343,63
1909893,25344,69
1909893,25345,23
1909893,25346,56
1909893,25347,71
1909893,25348,75
1909893,25349,77
1909893,25350,78
1909893,25351,80
1909893,25352,82
1909893,25353,9
1909893,25354,19
1909893,25358,84
1909893,25359,31
1909894,18079,1
1909895,1551,12
1909895,18068,18
1909895,18075,10
1909895,18079,6
1909895,19726,8
1909895,19727,9
1909895,19733,2
1909895,21724,4
1909895,21725,7
1909895,21728,13
1909895,22918,17
1909895,23226,1
1909895,23227,5
1909895,23230,15
1909895,23231,3
1909895,25355,11
1909895,25357,14
1909895,25358,16
1909896,1507,2
1909896,1551,3
1909896,19733,5
1909896,21720,6
1909896,21728,4
1909896,23225,1
1912377,19658,1
1912378,18068,1
1916608,19725,3
1916608,23202,2
1916608,23218,1
1916608,23906,4
1916609,21718,1
1916610,25344,1
1916610,25355,2
1916611,23222,1
1916612,16288,2
1916612,22654,1
1916612,23223,3
1916613,16288,1
1916614,16288,2
1916614,22654,1
1916615,19459,1
1916616,18066,1
1916617,25343,1
1916617,25347,2
1916618,16291,2
1916618,22654,4
1916618,22932,3
1916618,23099,7
1916618,23137,8
1916618,23219,11
1916618,23224,13
1916618,25332,5
1916618,25338,9
1916618,25340,1
1916618,25344,10
1916618,25345,6
1916618,25348,12
1916619,16291,2
1916619,22932,3
1916619,23099,6
1916619,23137,7
1916619,23219,10
1916619,23224,12
1916619,25332,4
1916619,25338,8
1916619,25340,1
1916619,25344,9
1916619,25345,5
1916619,25348,11
1916620,23210,1
1916621,19728,1
1916622,21720,1
1916622,23222,2
1916623,23228,1
1916624,19728,1
1916625,18072,1
1916625,21720,2
1916626,23231,1
1916626,25354,2
1919265,18069,4
1919265,23203,1
1919265,23214,5
1919265,23219,6
1919265,23906,7
1919265,25339,2
1919265,25352,3
1919266,25352,1
1919267,19717,1
1919268,25331,1
1919269,23203,1
1919270,16288,1
1919271,14116,46
1919271,14118,54
1919271,16287,27
1919271,16288,29
1919271,16291,35
1919271,16293,40
1919271,18065,38
1919271,18066,20
1919271,18067,3
1919271,18073,11
1919271,18078,12
1919271,19459,7
1919271,19658,26
1919271,19716,9
1919271,19717,13
1919271,19719,53
1919271,19720,55
1919271,19721,57
1919271,19723,69
1919271,21717,10
1919271,21718,22
1919271,21719,41
1919271,21723,68
1919271,22654,16
1919271,22932,15
1919271,22948,14
1919271,23099,25
1919271,23128,70
1919271,23137,31
1919271,23152,6
1919271,23155,45
1919271,23202,2
1919271,23203,5
1919271,23204,8
1919271,23205,21
1919271,23206,23
1919271,23208,33
1919271,23209,34
1919271,23210,36
1919271,23212,18
1919271,23213,42
1919271,23214,48
1919271,23215,49
1919271,23216,50
1919271,23217,52
1919271,23218,59
1919271,23220,63
1919271,23221,47
1919271,23222,65
1919271,23223,66
1919271,23224,71
1919271,23906,67
1919271,25331,4
1919271,25332,17
1919271,25335,72
1919271,25336,28
1919271,25337,37
1919271,25338,44
1919271,25339,30
1919271,25340,32
1919271,25341,39
1919271,25342,43
1919271,25343,51
1919271,25344,56
1919271,25345,19
1919271,25346,1
1919271,25347,58
1919271,25348,60
1919271,25349,61
1919271,25350,62
1919271,25351,64
1919271,25359,24
1919272,14116,43
1919272,14118,50
1919272,16287,29
1919272,16288,30
1919272,16293,1
1919272,18065,36
1919272,18066,20
1919272,18067,3
1919272,18069,26
1919272,18073,10
1919272,18078,11
1919272,19459,6
1919272,19658,28
1919272,19716,8
1919272,19717,12
1919272,19721,52
1919272,19723,64
1919272,21717,9
1919272,21718,22
1919272,22654,15
1919272,22932,14
1919272,22948,13
1919272,23099,27
1919272,23128,65
1919272,23137,31
1919272,23152,5
1919272,23155,41
1919272,23202,2
1919272,23203,4
1919272,23204,7
1919272,23205,21
1919272,23206,23
1919272,23209,33
1919272,23210,34
1919272,23211,48
1919272,23212,17
1919272,23213,38
1919272,23215,45
1919272,23216,46
1919272,23217,49
1919272,23218,54
1919272,23219,55
1919272,23220,59
1919272,23221,44
1919272,23222,61
1919272,23224,66
1919272,23906,63
1919272,25332,16
1919272,25333,18
1919272,25335,67
1919272,25337,35
1919272,25338,40
1919272,25340,32
1919272,25341,37
1919272,25342,39
1919272,25343,47
1919272,25344,51
1919272,25345,19
1919272,25346,42
1919272,25347,53
1919272,25348,56
1919272,25349,57
1919272,25350,58
1919272,25351,60
1919272,25352,62
1919272,25359,24
1919272,26421,25
1919273,25355,1
1919274,1551,8
1919274,18063,5
1919274,18066,4
1919274,21440,6
1919274,21720,1
1919274,21728,9
1919274,23203,2
1919274,23218,10
1919274,23225,3
1919274,23906,13
1919274,25339,7
1919274,25352,11
1919274,25358,12
1919275,18066,3
1919275,18068,1
1919275,21719,4
1919275,21723,5
1919275,25353,2
1922275,18065,4
1922275,22932,1
1922275,25345,2
1922275,25359,3
1922276,18064,3
1922276,18065,15
1922276,18069,2
1922276,21719,16
1922276,21725,9
1922276,22932,1
1922276,22948,6
1922276,23099,11
1922276,23137,12
1922276,23155,18
1922276,23202,4
1922276,23203,5
1922276,23205,8
1922276,23210,14
1922276,23213,17
1922276,23217,19
1922276,25340,13
1922276,25345,7
1922276,25347,20
1922276,25348,21
1922276,25349,22
1922276,25350,23
1922276,25359,10
1922277,21724,2
1922277,22932,1
1922278,19720,1
1922278,23137,3
1922278,25332,2
1922279,18067,1
1922280,18065,1
1922281,23204,1
1922281,25344,2
1922282,14118,1
1922282,19721,2
1922282,19723,7
1922282,21723,3
1922282,23211,5
1922282,23906,6
1922282,25343,4
1922283,16287,1
1922283,18069,3
1922283,22654,2
1922284,14118,46
1922284,16287,22
1922284,16288,23
1922284,16291,29
1922284,16293,32
1922284,18065,30
1922284,18066,14
1922284,18067,2
1922284,18069,20
1922284,18073,6
1922284,18078,7
1922284,19717,8
1922284,19719,45
1922284,19720,47
1922284,19723,56
1922284,21718,15
1922284,22654,11
1922284,22932,10
1922284,22948,9
1922284,23099,21
1922284,23128,57
1922284,23137,25
1922284,23152,4
1922284,23155,36
1922284,23203,1
1922284,23204,5
1922284,23206,17
1922284,23208,27
1922284,23209,28
1922284,23211,43
1922284,23212,12
1922284,23213,33
1922284,23214,39
1922284,23215,40
1922284,23216,41
1922284,23217,44
1922284,23219,49
1922284,23220,53
1922284,23221,38
1922284,25331,3
1922284,25334,16
1922284,25335,58
1922284,25338,35
1922284,25339,24
1922284,25340,26
1922284,25341,31
1922284,25342,34
1922284,25343,42
1922284,25344,48
1922284,25345,13
1922284,25346,37
1922284,25348,50
1922284,25349,51
1922284,25350,52
1922284,25351,54
1922284,25352,55
1922284,25359,18
1922284,26421,19
1922285,1507,1
1922285,19725,4
1922285,19728,7
1922285,19733,2
1922285,21720,5
1922285,23203,3
1922285,23220,6
1922286,18079,1
1922287,18063,4
1922287,21440,5
1922287,21720,1
1922287,21728,7
1922287,23203,2
1922287,23218,8
1922287,23225,3
1922287,23906,9
1922287,25334,6
1922288,23230,1
1922289,21720,1
1922290,11611,1
1922291,21720,1
1922291,23211,2
1922292,18068,1
1922292,19723,2
1922292,21719,4
1922292,23137,3
1922293,11611,1
1926272,16304,3
1926272,23137,1
1926272,25351,2
1926273,25334,1
1926274,18069,1
1926274,21440,2
1926275,23205,1
1926275,25339,2
1926276,18078,1
1926277,14118,15
1926277,18067,1
1926277,18073,4
1926277,18075,10
1926277,18079,6
1926277,19716,3
1926277,19719,14
1926277,19733,16
1926277,21374,8
1926277,22918,19
1926277,23214,11
1926277,23216,12
1926277,23217,13
1926277,23231,18
1926277,25332,5
1926277,25335,20
1926277,25336,7
1926277,25341,9
1926277,25343,2
1926277,25351,17
1926279,14118,1
1926279,19733,2
1926280,14116,8
1926280,16288,5
1926280,23099,3
1926280,23155,7
1926280,23215,9
1926280,23219,10
1926280,25331,2
1926280,25332,1
1926280,25336,4
1926280,25340,6
1926280,25348,11
1926281,19720,2
1926281,23205,3
1926281,25347,1
1926282,23212,1
1926282,23219,2
1926283,16288,2
1926283,18065,15
1926283,19459,6
1926283,19726,12
1926283,21718,11
1926283,21719,17
1926283,22932,8
1926283,22948,7
1926283,23128,29
1926283,23137,1
1926283,23155,19
1926283,23202,3
1926283,23203,5
1926283,23205,10
1926283,23210,14
1926283,23214,20
1926283,23216,21
1926283,23217,22
1926283,23231,27
1926283,23906,28
1926283,25331,4
1926283,25336,13
1926283,25338,18
1926283,25341,16
1926283,25345,9
1926283,25348,24
1926283,25349,25
1926283,25350,26
1926283,25357,23
1926284,16287,1
1926285,1507,1
1926285,19717,4
1926285,22654,5
1926285,23227,3
1926285,25355,2
1929337,16288,7
1929337,21725,4
1929337,22948,3
1929337,23099,5
1929337,23215,9
1929337,23219,10
1929337,25332,1
1929337,25336,6
1929337,25340,8
1929337,25350,2
1929338,21718,1
1929339,25342,1
1929340,16288,8
1929340,16304,3
1929340,18065,1
1929340,21719,9
1929340,21723,11
1929340,21725,6
1929340,23099,7
1929340,23204,5
1929340,23231,10
1929340,25331,4
1929340,25343,2
1929341,21717,1
1929342,14116,45
1929342,14118,54
1929342,16287,26
1929342,16288,28
1929342,16291,33
1929342,16293,38
1929342,18065,36
1929342,18067,3
1929342,18069,23
1929342,18073,10
1929342,18078,11
1929342,19459,6
1929342,19658,25
1929342,19716,8
1929342,19717,12
1929342,19719,53
1929342,19720,55
1929342,19721,57
1929342,19723,68
1929342,21717,9
1929342,21719,39
1929342,21723,67
1929342,22932,14
1929342,22948,13
1929342,23099,24
1929342,23128,69
1929342,23137,29
1929342,23155,43
1929342,23202,2
1929342,23203,5
1929342,23204,7
1929342,23205,18
1929342,23206,20
1929342,23207,22
1929342,23208,31
1929342,23209,32
1929342,23210,34
1929342,23211,51
1929342,23212,16
1929342,23213,40
1929342,23214,47
1929342,23215,48
1929342,23216,49
1929342,23217,52
1929342,23219,59
1929342,23221,46
1929342,23222,63
1929342,23223,65
1929342,23224,70
1929342,23906,66
1929342,25331,4
1929342,25332,15
1929342,25333,17
1929342,25334,19
1929342,25335,71
1929342,25336,27
1929342,25337,35
1929342,25338,42
1929342,25339,1
1929342,25340,30
1929342,25341,37
1929342,25342,41
1929342,25343,50
1929342,25344,56
1929342,25346,44
1929342,25347,58
1929342,25348,60
1929342,25350,61
1929342,25351,62
1929342,25352,64
1929342,25359,21
1929343,1507,7
1929343,18075,13
1929343,19716,5
1929343,19725,4
1929343,19726,11
1929343,19733,16
1929343,21374,12
1929343,22948,6
1929343,23212,9
1929343,23214,14
1929343,23217,15
1929343,23228,2
1929343,25332,8
1929343,25345,10
1929343,25350,17
1929343,25353,1
1929343,25356,3
1929344,19728,1
1929345,19728,1
1929346,1507,2
1929346,1551,3
1929346,16291,13
1929346,16304,7
1929346,18068,25
1929346,18070,23
1929346,18075,14
1929346,19725,8
1929346,19728,24
1929346,19733,21
1929346,21374,12
1929346,21720,22
1929346,21724,9
1929346,21728,17
1929346,23215,18
1929346,23221,16
1929346,23226,1
1929346,23227,10
1929346,23229,19
1929346,23231,5
1929346,25333,6
1929346,25344,20
1929346,25354,11
1929346,25355,15
1929346,25356,4
1929347,1507,1
1929347,14118,2
1929347,18075,5
1929347,19728,8
1929347,19733,7
1929347,21374,4
1929347,23212,3
1929347,25338,6
1929348,19728,1
1929564,16287,10
1929564,16293,13
1929564,18066,4
1929564,18069,9
1929564,21718,5
1929564,23203,2
1929564,23206,7
1929564,23207,8
1929564,23211,15
1929564,23218,16
1929564,23222,17
1929564,23906,1
1929564,25333,3
1929564,25334,6
1929564,25337,12
1929564,25339,11
1929564,25342,14
1929564,25352,18
1930767,18068,2
1930767,19658,1
1930775,18068,2
1930775,19658,1
1930784,18068,2
1930784,19658,1
1930793,18068,2
1930793,19658,1
1933291,19719,1
1933292,23209,1
1933292,25339,2
1933293,18067,1
1933294,23218,1
1933295,25344,1
1933296,19719,1
1933297,21717,1
1933298,23203,1
1933299,25344,1
1933300,25343,1
1933301,18067,1
1933302,19728,1
1933303,1507,3
1933303,18072,5
1933303,21718,4
1933303,23210,6
1933303,23226,2
1933303,25355,1
1933304,1551,10
1933304,11611,6
1933304,16221,9
1933304,16287,5
1933304,18063,4
1933304,19728,13
1933304,21720,1
1933304,21728,11
1933304,23203,2
1933304,23225,3
1933304,23231,15
